ensemble,a2c,ppo,ddpg,DJI
0.17871414285095444,0.19521377002913431,0.13882146479743018,0.31954826676480375,0.17827849275828256
0.17573687889125517,0.1700822253634991,0.1603601269586057,0.17568476354265747,0.161696153073605
1.0169416002974627,1.147761146774298,0.8656856753004732,1.8188729649695274,1.1025524687475354
0.9541344510002487,1.0892469056536798,0.6933276322695121,2.246411958845817,0.9705624415741392
-0.21711666937093277,-0.1581194436283352,-0.1685875189629521,-0.15653949610669948,-0.21940803824764799
