,datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
15,20090107,CAT,28.384849548339844,45.220001220703125,45.59999847412109,43.20000076293945,9026500,-0.07461181662054273,0.0,-133.3333333333337,90.40717247751405,0.0
16,20090108,AAPL,2.7927439212799072,3.2296431064605717,3.3267860412597656,3.2157139778137207,673500800,-8.611979086126098e-05,60.22703209994496,-9.122798059920331,50.24768344278865,0.0
17,20090108,AXP,15.662842750549316,19.799999237060547,20.170000076293945,19.399999618530277,12255100,0.022086383783115338,65.60959038129366,-5.950896195371573,47.92288855926316,0.0
18,20090108,BA,33.596046447753906,44.5,44.900001525878906,43.880001068115234,5477000,-0.03616985142674167,39.829874325580015,-65.59864080801422,9.332799951696806,0.0
19,20090108,CAT,28.61233901977539,42.93000030517578,44.11000061035156,42.52000045776367,9384200,-0.09308443624864893,10.232595275175427,-105.32658631191177,92.37399964051968,0.0
20,20090109,AAPL,2.728875160217285,3.3289289474487305,3.3350000381469727,3.2192859649658203,546845600,-0.0024283596403620322,47.93270600016474,-26.951451041025255,51.63784506980361,0.0
21,20090109,AXP,15.02976894378662,20.15999984741211,20.299999237060547,19.170000076293945,12592200,-0.009197242228061953,49.00807768770189,-40.1308060405785,34.16163226697852,0.0
22,20090109,BA,33.34103012084961,44.79999923706055,45.150001525878906,43.93000030517578,5645100,-0.05843339963625027,34.9005129245034,-56.78710216022968,0.3305151978830938,0.0
23,20090109,CAT,28.079355239868164,43.90999984741211,44.060001373291016,42.25,8872300,-0.12523000638846327,8.19915717540971,-90.71942487203626,92.96635038812413,0.0
24,20090112,AAPL,2.671032428741455,3.2307140827178955,3.249643087387085,3.12678599357605,617716400,-0.006509006432523279,40.23738749496374,-101.46906371808298,14.399754551864008,0.0
25,20090112,AXP,14.717133522033691,19.01000022888184,19.43000030517578,18.549999237060547,12252600,-0.04326422849125677,43.39813418250355,-109.18393651129618,6.526127243922448,0.0
26,20090112,BA,32.808475494384766,44.27999877929688,44.45000076293945,43.18999862670898,4989200,-0.0958303570259389,27.53789991729556,-108.51032189416499,20.399818144777562,0.0
27,20090112,CAT,26.77288627624512,43.0,43.09999847412109,40.630001068115234,9583700,-0.20287347603099448,5.451891226414162,-123.30472117355752,95.25433351639894,0.0
28,20090113,AAPL,2.642411708831787,3.1514289379119877,3.2049999237060547,3.0839290618896484,798397600,-0.010501745165681697,37.18189520612228,-113.4101722045923,2.3526761971647914,0.0
29,20090113,AXP,14.842183113098145,18.63999938964844,19.38999938964844,18.40999984741211,11864800,-0.05946422269793317,45.957844578872916,-92.72145449088836,1.635746474117945,0.0
30,20090113,BA,31.84838485717773,43.380001068115234,43.619998931884766,41.79999923706055,6359400,-0.16502706713319526,19.76262025111896,-166.18120063075426,42.78590815771458,0.0
31,20090113,CAT,26.909364700317383,41.11000061035156,41.88999938964844,40.54999923706055,9281600,-0.24518298239837932,8.755777026521372,-113.0519786746835,95.33190818572004,0.0
32,20090114,AAPL,2.5707106590271,3.0799999237060547,3.1160709857940674,3.0257139205932617,1021664000,-0.01666420320232964,31.067824256912346,-135.8524974074379,10.840845130916914,0.0
33,20090114,AXP,13.935548782348633,18.43000030517578,18.670000076293945,17.700000762939453,17040000,-0.11475906987965168,34.317839601574036,-144.96542787523134,18.09164429479704,0.0
34,20090114,BA,30.90327262878418,41.880001068115234,41.97999954223633,40.869998931884766,7354900,-0.25732398838977844,15.349278391280066,-174.76645373465897,52.108099192002214,0.0
35,20090114,CAT,25.576904296875,40.0,40.34000015258789,38.25,17261700,-0.336859167123329,6.4717257244546715,-145.80353610268216,96.85894446718648,0.0
36,20090115,AAPL,2.511963367462158,2.877500057220459,3.004286050796509,2.858928918838501,1831634000,-0.023819274807181046,27.267429256301213,-166.48786434012757,35.48715934730051,0.0
37,20090115,AXP,13.536947250366213,18.18000030517578,18.38999938964844,16.739999771118164,25799300,-0.17284584015968107,30.77302325883612,-154.23490965039446,35.58101533244211,0.0
38,20090115,BA,30.723255157470703,41.06999969482422,41.59999847412109,39.5099983215332,8464900,-0.32832575793291596,14.70233841209324,-151.29834990242753,61.578503761097444,0.0
39,20090115,CAT,25.879131317138672,39.15999984741211,39.97999954223633,37.290000915527344,15448300,-0.38142335882271894,11.86627917676104,-124.85938060684421,97.24769649962477,0.0
40,20090116,AAPL,2.480329990386963,3.010714054107666,3.01357102394104,2.871428966522217,1047625600,-0.030340883569166532,25.52796668338641,-137.09628110683525,33.364053050697,0.0
41,20090116,AXP,13.29465389251709,17.8700008392334,17.979999542236328,16.329999923706055,20618200,-0.22530455830815121,28.896131180149695,-149.48263191917476,41.13422557289563,0.0
42,20090116,BA,31.84838485717773,41.45000076293945,43.04999923706055,41.040000915527344,9310800,-0.31508633648385853,32.969123332906136,-71.32487230474071,32.6478057269203,0.0
43,20090116,CAT,25.9842472076416,40.59000015258789,40.59000015258789,38.060001373291016,12890100,-0.4026768924655144,13.658091685292433,-91.72974922896027,82.40804334904385,0.0
44,20090120,AAPL,2.355907678604126,2.9260709285736084,2.9285709857940674,2.7928569316864014,919914800,-0.04154405574067788,20.267281065295307,-150.10172687245526,41.402355859753264,0.0
45,20090120,AXP,12.192632675170898,16.84000015258789,17.149999618530273,15.579999923706056,23401900,-0.32123452219403603,22.45278969100704,-166.12483871158938,49.39015664836361,0.0
46,20090120,BA,30.27321434020996,42.08000183105469,42.7400016784668,40.20000076293945,9636800,-0.3876187984827517,25.164368454214866,-97.94790004499339,39.17452903172003,0.0
47,20090120,CAT,25.17613410949707,39.150001525878906,39.630001068115234,38.0,11889900,-0.45717100769419616,11.757109486597315,-96.56701847724771,82.54169308708828,0.0
48,20090121,AAPL,2.4953935146331787,2.835356950759888,2.9600000381469727,2.8324999809265137,1089270000,-0.041422233119432494,35.64704640514961,-98.60068364191615,34.679647043749426,0.0
49,20090121,AXP,13.18524169921875,16.350000381469727,16.979999542236328,15.739999771118164,23124100,-0.33204680679738274,35.793067927030265,-117.9623443423851,49.3901566483636,0.0
50,20090121,BA,31.705856323242188,40.75,42.400001525878906,40.0,6933100,-0.3553415907695836,38.79644134893897,-75.84009645725202,40.592477467795185,0.0
51,20090121,CAT,25.9842472076416,39.27000045776367,39.709999084472656,37.720001220703125,10287000,-0.44587192858207203,22.863461385605902,-81.8844389898238,83.15932765707434,0.0
52,20090122,AAPL,2.661993980407715,3.1442859172821045,3.214286088943481,3.065000057220459,1409528400,-0.031137533827009456,48.03255531020443,4.317374937409778,3.657517945814706,0.0
53,20090122,AXP,12.55215549468994,16.329999923706055,16.799999237060547,15.75,16473000,-0.3725186032548411,32.14456914762886,-113.81402550731887,49.39015664836359,0.0
54,20090122,BA,31.69835662841797,41.72999954223633,42.75,41.16999816894531,6590800,-0.3270011787958609,38.75820764865937,-50.49093576536028,34.89945486960179,0.0
55,20090122,CAT,24.46000862121582,38.88999938964844,39.0,36.33000183105469,19268200,-0.5199625038216098,18.35565167780038,-105.48706273525578,85.74855458130538,0.0
56,20090123,AAPL,2.661993980407715,3.100713968276977,3.2096428871154785,3.089286088943481,763770000,-0.022984039873842566,48.03255531020443,7.596609983617365,3.6575179458147087,0.0
57,20090123,AXP,12.505263328552246,15.199999809265137,16.309999465942383,14.720000267028809,24320400,-0.4010700900219284,31.895451361989046,-122.39320598607395,58.28504658878294,0.0
58,20090123,BA,31.488338470458984,40.90999984741211,42.84000015258789,40.90999984741211,5755600,-0.31391884100204237,37.68241233554677,-53.16869799616274,36.86410321801476,0.0
59,20090123,CAT,23.42852210998535,35.9900016784668,37.22999954223633,35.0099983215332,22677400,-0.6304137743616494,16.129393672572476,-127.2795266902536,87.61864497066718,0.0
60,20090126,AAPL,2.700556516647339,3.1735711097717285,3.248929023742676,3.153570890426636,692238400,-0.014169529548877513,50.39731206468725,32.526358379221435,7.987900496231151,0.0
61,20090126,AXP,11.880002975463867,15.56999969482422,16.350000381469727,15.010000228881836,26538600,-0.45561560119802635,28.815094534707683,-112.95577792899628,57.17524381851693,0.0
62,20090126,BA,32.26091766357422,42.459999084472656,43.77000045776367,42.060001373291016,4659200,-0.25318975270348076,43.63598060293987,-9.954159311845265,23.11578019791026,0.0
63,20090126,CAT,21.464111328125,33.599998474121094,34.2400016784668,31.700000762939453,47390400,-0.8254407664553476,13.018653329181362,-168.970753850517,90.76288600997319,0.0
64,20090127,AAPL,2.7333946228027344,3.2210710048675537,3.269643068313598,3.2049999237060547,618038400,-0.005239222493666595,52.30904364071847,50.46669933314085,10.189727966286451,0.0
65,20090127,AXP,13.036737442016602,16.09000015258789,16.829999923706055,15.5600004196167,28122600,-0.4199760108856374,39.91964122478317,-72.76988125551988,44.59062142220331,0.0
66,20090127,BA,32.41842269897461,43.290000915527344,43.959999084472656,42.880001068115234,5218900,-0.19398616446001782,44.74919799520356,8.634969218276543,20.556363850193897,0.0
67,20090127,CAT,21.23415756225586,33.2400016784668,33.41999816894531,32.099998474121094,20354500,-0.9781629677047405,12.72154351252179,-150.98880210132793,90.7628860099732,0.0
68,20090128,AAPL,2.8379340171813965,3.289999961853028,3.392857074737549,3.267857074737549,861406000,0.008255461283527499,57.680448555537055,98.79172859040068,21.716946633157878,0.0
69,20090128,AXP,13.951187133789062,17.799999237060547,18.100000381469727,17.309999465942383,20974400,-0.3298702022442743,46.717149858521225,-11.074109398545742,18.599490311450044,0.0
70,20090128,BA,32.433433532714844,43.470001220703125,44.400001525878906,42.7599983215332,8071100,-0.14531793961729278,44.856573545979614,14.098813530919998,14.83713533505403,0.0
71,20090128,CAT,21.680906295776367,33.2599983215332,33.5099983215332,32.619998931884766,13466700,-1.0549478969909423,16.54915406262994,-128.7120369252124,89.36360079895994,0.0
72,20090129,AAPL,2.8017821311950684,3.3246428966522217,3.369286060333252,3.307142972946167,592729200,0.016206740380222406,55.44636616661971,88.99148885011462,21.716946633157875,0.0
73,20090129,AXP,13.0601806640625,17.260000228881836,17.850000381469727,16.6299991607666,17476500,-0.31376775787162714,41.93485160957049,-39.677360571324996,25.970366898003967,0.0
74,20090129,BA,30.53573036193848,42.7599983215332,42.7599983215332,40.369998931884766,8446500,-0.22788381611229624,35.766122989908965,-84.27208848469074,32.761093167471635,0.0
75,20090129,CAT,20.925369262695312,32.61000061035156,32.65999984741211,31.6299991607666,14575000,-1.1495930914161754,15.369899924912374,-133.25856909272363,90.18301866796956,0.0
76,20090130,AAPL,2.7153186798095703,3.307142972946167,3.3435709476470947,3.2146430015563965,651478800,0.01650353178451347,50.59766012770082,49.042205204175886,10.339197032364341,0.0
77,20090130,AXP,13.075811386108398,16.940000534057617,17.700000762939453,16.290000915527344,16425900,-0.29655164920599475,42.04252075007331,-46.078112226338334,29.28251426690655,0.0
78,20090130,BA,31.735864639282227,40.7599983215332,42.4900016784668,40.630001068115234,9098000,-0.21054132911132584,43.28544456578464,-60.87138809499656,32.761093167471635,0.0
79,20090130,CAT,20.26836395263672,31.57999992370605,31.729999542236328,30.059999465942383,20956900,-1.251494645137054,14.444017188748788,-139.261244024883,91.28453084476988,0.0
80,20090202,AAPL,2.756892681121826,3.182142972946167,3.2857139110565186,3.174999952316284,558247200,0.019285545015161443,52.65696831624174,37.522638665393515,5.948350748921536,0.0
81,20090202,AXP,13.27121353149414,16.350000381469727,17.1200008392334,16.06999969482422,14544600,-0.2667680511352639,43.39979391508535,-54.43435583680376,31.338816796284856,0.0
82,20090202,BA,30.60323905944824,41.72999954223633,41.72999954223633,40.11000061035156,8107400,-0.269552316316755,38.84589015424449,-96.5517454623418,35.902175990278366,0.0
83,20090202,CAT,19.900447845458984,30.100000381469727,30.799999237060547,29.600000381469727,16966700,-1.3395679272683552,13.956961082200792,-134.44829624138586,91.5711851747597,0.0
84,20090203,AAPL,2.8011794090271,3.2828569412231445,3.3350000381469727,3.2242860794067383,599309200,0.02418020395616649,54.73618617335628,63.18025364824123,10.527540976294027,0.0
85,20090203,AXP,12.575606346130373,17.06999969482422,17.079999923706055,15.90999984741211,17111300,-0.28718937553651,39.95409693853418,-67.19312127579678,32.80872699191816,0.0
86,20090203,BA,31.57085227966309,41.45000076293945,42.43000030517578,40.7599983215332,7220800,-0.24712354051425223,43.92840971575217,-54.689751577816814,27.601157127674377,0.0
87,20090203,CAT,19.703344345092773,29.809999465942383,31.030000686645508,29.809999465942383,18880200,-1.4050147264082185,13.70092007819325,-119.56765624469145,88.36662409929744,0.0
88,20090204,AAPL,2.8183515071868896,3.3292860984802246,3.4375,3.325000047683716,808421600,0.02885622081398731,55.519767370979125,100.65695364568471,19.010957701847182,0.0
89,20090204,AXP,12.786630630493164,16.190000534057617,17.06999969482422,16.170000076293945,14287400,-0.28528584224830134,41.41383889081835,-57.23485041222978,32.80872699191816,0.0
90,20090204,BA,31.798145294189453,42.119998931884766,42.970001220703125,41.68999862670898,6729000,-0.211357450510679,45.03840288491245,-24.83200760482763,21.670412680056707,0.0
91,20090204,CAT,20.10411071777344,30.440000534057617,31.56999969482422,30.200000762939453,17419200,-1.4118878924398075,16.90720572922612,-103.13997932743823,81.01247355319772,0.0
92,20090205,AAPL,2.906020402908325,3.313214063644409,3.4732139110565186,3.307857036590576,749246400,0.0381743485698971,59.24583153702006,113.88514093286119,21.687353230552358,0.0
93,20090205,AXP,13.31029224395752,16.399999618530273,17.780000686645508,15.369999885559082,27256100,-0.24444000444742287,44.855264058735436,-48.290477901720614,39.71445895501505,0.0
94,20090205,BA,32.36636734008789,41.75,43.11000061035156,40.619998931884766,9021100,-0.14202051505950308,47.7151570558881,-30.782308134454777,28.483919819689834,0.0
95,20090205,CAT,20.767683029174805,30.350000381469727,32.09000015258789,30.200000762939453,17793300,-1.3549427660683548,21.87868712261212,-90.51870006894066,74.23604916169793,0.0
96,20090206,AAPL,3.004232883453369,3.4649999141693115,3.5714290142059326,3.464286088943481,687209600,0.051797913385074335,62.852129475083046,165.30498077953087,28.417081863191118,0.0
97,20090206,AXP,14.013710975646973,17.350000381469727,18.270000457763672,17.1200008392334,18973500,-0.16091108200040338,49.01682814072254,4.405318001052741,31.172293040636024,0.0
98,20090206,BA,32.51790237426758,42.52000045776367,43.66999816894531,42.25,6334200,-0.0758991706614296,48.40833843442594,12.106395210320736,22.70517531086316,0.0
99,20090206,CAT,21.86487197875977,32.380001068115234,33.849998474121094,32.209999084472656,17010100,-1.2184676423310243,29.131282572849784,-61.98551018572462,54.04448213548682,0.0
100,20090209,AAPL,3.088286876678467,3.5714290142059326,3.6785709857940674,3.5535709857940674,715010800,0.06769811694440087,65.55099460497189,194.8251024014648,34.74530823327413,0.0
101,20090209,AXP,13.873021125793455,17.90999984741211,17.940000534057617,17.31999969482422,10952700,-0.10388104433231149,48.26322797688905,-0.6282964243727718,31.172293040636024,0.0
102,20090209,BA,32.42697525024414,42.79999923706055,43.41999816894531,42.43999862670898,5088300,-0.0299221586154772,48.013212527911385,9.189351794768854,22.70517531086317,0.0
103,20090209,CAT,21.496950149536133,33.470001220703125,33.599998474121094,32.400001525878906,9063700,-1.1237833762177374,28.222384845921184,-61.693769155627336,54.044482135486824,0.0
104,20090210,AAPL,2.947293996810913,3.618928909301758,3.6610710620880127,3.4664289951324463,849060800,0.06930168441511109,58.212220615185934,142.7677813480992,25.41665558377678,0.0
105,20090210,AXP,12.481815338134766,17.5,17.799999237060547,15.8100004196167,25782600,-0.15684429588126214,41.70435716091076,-57.709651053611154,42.721356080628084,0.0
106,20090210,BA,30.46469116210937,41.290000915527344,42.22999954223633,40.02000045776367,9999200,-0.13284071832402944,40.6125979755574,-95.17231065338919,36.014136755127616,0.0
107,20090210,CAT,20.31436538696289,32.86000061035156,33.310001373291016,30.61000061035156,17205600,-1.120703436378509,25.569725635355724,-75.41037950082854,59.19165238358788,0.0
108,20090211,AAPL,2.916865348815918,3.441786050796509,3.511070966720581,3.4203569889068604,674973600,0.06756850340620701,56.79268797407126,100.17028879740252,20.841008545869308,0.0
109,20090211,AXP,12.786630630493164,16.299999237060547,16.649999618530273,15.829999923706056,13389900,-0.1745175387909601,43.446332951121185,-71.29321593258719,42.721356080628084,0.0
110,20090211,BA,30.555614471435547,40.5099983215332,40.7599983215332,39.86000061035156,6519300,-0.20503966694312936,41.048151026193196,-117.95728090844335,36.758904607194765,0.0
111,20090211,CAT,20.45232582092285,31.350000381469727,31.93000030517578,30.649999618530277,10544900,-1.0953748225132038,26.404529337693234,-78.17410509469569,59.19165238358788,0.0
112,20090212,AAPL,2.9906766414642334,3.422499895095825,3.5625,3.422499895095825,817188400,0.07075124475614691,59.28417087784078,114.21693463530438,24.041157065607567,0.0
113,20090212,AXP,12.653764724731444,15.90999984741211,16.270000457763672,15.029999732971191,23438800,-0.19585510526148475,42.86870730836288,-92.94310435518318,47.69721575983573,0.0
114,20090212,BA,30.199520111083984,39.58000183105469,39.9900016784668,38.58000183105469,6028900,-0.28465679216631656,39.86364610412606,-152.02354039890062,42.315505724031475,0.0
115,20090212,CAT,20.380050659179688,30.75,31.09000015258789,30.030000686645508,13662000,-1.0680842029294695,26.245000533496267,-82.4813345065197,60.818317493990136,0.0
116,20090213,AAPL,2.9873623847961426,3.5353569984436035,3.569286108016968,3.504286050796509,608977600,0.07217401101123411,59.12580401774601,120.3703736977778,24.458020600211565,0.0
117,20090213,AXP,12.302054405212402,16.049999237060547,16.329999923706055,15.579999923706056,12738800,-0.23578409973525005,41.36280052453327,-84.72659839005485,46.70841006565007,0.0
118,20090213,BA,30.66925621032715,39.88999938964844,41.18999862670898,39.88999938964844,5483500,-0.30939008720277883,42.14198789552936,-93.55831575771678,31.140671617871707,0.0
119,20090213,CAT,20.32750701904297,31.40999984741211,31.84000015258789,30.850000381469727,10182000,-1.0381991221972875,26.12628904574163,-72.0464406380127,53.17753566921154,0.0
120,20090217,AAPL,2.847874402999878,3.4596428871154785,3.4657139778137207,3.367142915725708,678238400,0.06224725225032124,52.96562204297726,57.49371032813733,11.648178673906392,0.0
121,20090217,AXP,10.91084098815918,14.93000030517578,15.399999618530272,13.949999809265137,29448200,-0.365987520716164,36.164388158853136,-150.78715552030872,55.14738873916056,0.0
122,20090217,BA,29.1160945892334,39.4900016784668,39.7400016784668,38.29999923706055,6949100,-0.438716857011034,37.30736770568259,-165.31774423491663,37.83177323513524,0.0
123,20090217,CAT,19.03977394104004,30.299999237060547,30.5,28.520000457763672,22207000,-1.0970105644596302,23.438445873930092,-92.8694552086846,59.37994831902884,0.0
124,20090218,AAPL,2.843055486679077,3.394643068313598,3.4232139587402344,3.311429023742676,684779200,0.05341622650554578,52.769135724964286,41.857531585832255,7.019096986887577,0.0
125,20090218,AXP,11.020263671875,14.109999656677246,14.239999771118164,13.399999618530272,26260500,-0.4554328133292831,36.81055135643204,-173.2320103935766,57.49676030475068,0.0
126,20090218,BA,28.7751522064209,38.77000045776367,38.77000045776367,37.7599983215332,6324500,-0.5597873486165632,36.36012704140125,-188.77830235673648,39.88409211467541,0.0
127,20090218,CAT,18.68500328063965,29.15999984741211,29.21999931335449,27.770000457763672,17863600,-1.1563869568908025,22.770794893588402,-100.89524236627331,61.09599582268493,0.0
128,20090219,AAPL,2.730682611465454,3.3346428871154785,3.3660709857940674,3.21821403503418,922804400,0.037575339181225687,48.43472153597303,2.9286628862591964,0.1464942362637452,0.0
129,20090219,AXP,10.058918952941896,14.260000228881836,14.510000228881836,12.739999771118164,29657900,-0.5912720956636068,33.709385008276556,-193.41913330729892,60.09172348774919,0.0
130,20090219,BA,28.464523315429688,38.2400016784668,38.70000076293945,37.41999816894531,5466700,-0.6709535194487835,35.51035038918532,-190.83283800948,41.149510991483425,0.0
131,20090219,CAT,17.752063751220703,28.950000762939453,28.979999542236328,26.86000061035156,17837600,-1.258522928289704,21.133170175522167,-108.70527510650453,63.05505335745006,0.0
132,20090220,AAPL,2.747553586959839,3.192857027053833,3.299999952316284,3.1785709857940674,750316000,0.026012883727227987,49.0842593689906,-10.714961758601472,3.003757229857136,0.0
133,20090220,AXP,10.137079238891602,12.59000015258789,13.199999809265137,12.170000076293944,32549700,-0.6848356069599202,34.1757958197301,-218.22987249590415,62.15596562668097,0.0
134,20090220,BA,27.5098934173584,36.72999954223633,37.20000076293945,35.31999969482422,10598900,-0.8212106662916128,33.0543708703148,-243.53814170169255,48.12629517478456,0.0
135,20090220,CAT,17.51555061340332,26.13999938964844,27.270000457763672,26.020000457763672,19735100,-1.3414680475654421,20.7419592261502,-121.43392997450661,64.75006434753797,0.0
136,20090223,AAPL,2.6195144653320312,3.273214101791382,3.2857139110565186,3.0896430015563965,786982000,0.007087671356506231,44.666937827064906,-44.19694445550054,9.043458921201161,0.0
137,20090223,AXP,9.496183395385742,13.270000457763672,13.350000381469728,12.09000015258789,23529400,-0.7980812422768349,32.25100145761934,-211.4629315898763,59.90432320796827,0.0
138,20090223,BA,26.108259201049805,36.72999954223633,36.790000915527344,34.349998474121094,9519200,-1.0341586773912574,29.912126297797997,-251.658590030067,50.90728149928514,0.0
139,20090223,CAT,16.50377082824707,27.26000022888184,27.26000022888184,25.059999465942383,16294800,-1.4666002682849175,19.171400512871514,-131.2451249379672,66.56370482066816,0.0
140,20090224,AAPL,2.718933343887329,3.12321400642395,3.2460711002349854,3.107142925262451,807105600,-0.00032129715290407646,48.39720090220387,-30.821084468465994,9.043458921201154,0.0
141,20090224,AXP,10.645106315612791,12.300000190734863,13.770000457763672,11.4399995803833,40853700,-0.7910758577974786,38.657942606144296,-174.3436499748255,62.25386441681605,0.0
142,20090224,BA,26.85074234008789,34.439998626708984,35.83000183105469,33.88999938964844,10815100,-1.1329887354438952,33.38248737574877,-225.74840670678572,52.165343908978,0.0
143,20090224,CAT,17.108211517333984,25.25,26.31999969482422,24.420000076293945,22352400,-1.502140711945966,22.78465831085171,-137.08302826346664,67.70947906789291,0.0
144,20090225,AAPL,2.7463490962982178,3.2092859745025635,3.318571090698242,3.1875,833053200,-0.004043407593921522,49.37086648154028,-4.72334325788413,3.4248170261813544,0.0
145,20090225,AXP,10.215234756469728,13.4399995803833,13.699999809265137,12.329999923706056,29846900,-0.8089634344402263,37.29290339429417,-148.862595451655,62.25386441681605,0.0
146,20090225,BA,25.691564559936523,35.27000045776367,35.27000045776367,33.220001220703125,11683900,-1.2848309418418822,30.910614527371877,-219.27037858960918,53.943681581094985,0.0
147,20090225,CAT,16.444639205932617,26.040000915527344,26.049999237060547,24.36000061035156,17736700,-1.5627866378556767,21.683810413692584,-138.9860857083,67.81643530941305,0.0
148,20090226,AAPL,2.686999082565308,3.2857139110565186,3.318571090698242,3.177143096923828,629868400,-0.0114105300488343,47.36926720645821,-16.981067543452752,4.154640860758173,0.0
149,20090226,AXP,9.824444770812988,13.619999885559082,13.899999618530272,12.369999885559082,26211800,-0.843298866020767,36.09430672935128,-136.2737235724895,59.18241780282,0.0
150,20090226,BA,24.782398223876957,34.5,34.619998931884766,32.63999938964844,8771600,-1.4578290529311069,29.158779022407472,-205.67948664861245,55.42762173267937,0.0
151,20090226,CAT,15.91904067993164,25.399999618530277,25.71999931335449,24.149999618530277,14299600,-1.63213928323146,20.858061739578574,-141.55327051784664,68.19783903524844,0.0
152,20090227,AAPL,2.690613985061645,3.14035701751709,3.260714054107666,3.131071090698242,706658400,-0.016769875824035996,47.503369694005336,-35.494093784407276,7.375766028406117,0.0
153,20090227,AXP,9.42584228515625,12.149999618530272,12.93000030517578,12.020000457763672,22406200,-0.8908274039034829,34.91038935308994,-147.15855176696212,60.534871642361956,0.0
154,20090227,BA,23.8201904296875,32.29999923706055,32.369998931884766,31.399999618530277,11789000,-1.6497224340924816,27.455211842569952,-211.41936821863172,58.39254728116271,0.0
155,20090227,CAT,16.168699264526367,23.75,25.229999542236328,23.5,16872900,-1.6486628376861354,22.31178930218522,-141.50918097483893,69.36048550650787,0.0
156,20090302,AAPL,2.649341106414795,3.1471428871154785,3.257143020629883,3.131071090698242,770929600,-0.023925057877784983,46.11554009382437,-48.530564529770004,7.375766028406122,0.0
157,20090302,AXP,8.644265174865723,11.68000030517578,12.079999923706056,11.0,25369600,-0.9775080938121476,32.732588672276876,-165.47624546246342,64.11909340214604,0.0
158,20090302,BA,22.35794258117676,30.959999084472656,31.0,29.31999969482422,13956800,-1.89268460580222,25.145656926513936,-215.0665808635412,62.69823330333624,0.0
159,20090302,CAT,14.565631866455078,24.06999969482422,24.200000762939453,22.030000686645508,21017600,-1.765130897464605,19.885505930081365,-161.76966998750785,71.77460294573176,0.0
160,20090303,AAPL,2.66229510307312,3.1760709285736084,3.2407140731811523,3.13857102394104,724340400,-0.028258859553714988,46.62187436641005,-54.32300547765342,7.3757660284061135,0.0
161,20090303,AXP,9.238263130187988,11.270000457763672,12.5,10.989999771118164,33865100,-0.9886245512101457,35.877512791864746,-133.81516783090635,58.00645857994354,0.0
162,20090303,BA,22.244304656982425,29.700000762939453,30.11000061035156,29.049999237060547,10433300,-2.0698699239983718,24.97674323195035,-192.84121688997635,63.20948125208996,0.0
163,20090303,CAT,14.762731552124023,22.649999618530277,23.290000915527344,21.709999084472656,22397200,-1.8209464221155258,20.978480121432142,-155.74631213077436,72.2666839414144,0.0
164,20090304,AAPL,2.746649742126465,3.2207140922546387,3.313214063644409,3.194643020629883,741403600,-0.02484356688519762,49.79955195797247,-25.7952280473332,1.4369058428969186,0.0
165,20090304,AXP,9.152288436889648,12.130000114440918,12.229999542236328,11.079999923706056,27086000,-0.9926003682064177,35.6281066512238,-123.36913032980114,58.00645857994354,0.0
